D,140
5,20
5,4
3,4
5,4
6,2
6,4
3,2
2,4
1,4
-6,4
1,4
2,4
3,4
2,4
3,1
0,2
5,20
5,4
3,4
5,4
6,2
6,4
3,2
2,4
1,4
-5,8
-6,8
1,4
2,4
5,4
2,4
1,1
0,4
-5,4
1,20
2,2
3,4
5,4
3,4
3,20
-6,4
1,20
2,4
1,4
-6,4
-5,1
0,4
-5,4
1,20
2,2
3,4
6,4
3,4
5,20
3,8
2,8
1,2
1,4
2,2
5,4
3,4
2,1
0,4
3,4
5,20
5,4
3,4
5,4
6,4
11,4
6,20
3,8
2,8
1,2
1,4
2,2
5,4
3,1
0,4
3,4
5,20
0,4
3,4
2,4
1,1
0,4
-6,4
2,2
1,4
3,2
3,4
1,1

